"","Coefficient","zip"
"29021",0.52427,84726
"29022",0.52427,84728
"29023",0.52427,84729
"29024",0.52427,84730
"29025",0.52427,84731
"29026",0.52427,84732
"29027",0.52427,84733
"29028",0.52427,84734
"29029",0.52427,84735
"29030",0.52427,84736
"29031",0.52427,84737
"29032",0.52427,84738
"29033",0.52427,84739
"29034",0.52427,84740
"29035",0.52427,84741
"29036",0.52427,84742
"29037",0.52427,84743
"29038",0.52427,84744
"29039",0.52427,84745
"29040",0.52427,84746
"29041",0.52427,84747
"29042",0.52427,84749
"29043",0.52427,84750
"29044",0.52427,84751
"29045",0.52427,84752
"29046",0.52427,84753
"29047",0.52427,84754
"29048",0.52427,84755
"29049",0.52427,84756
"29050",0.52427,84757
"29051",0.52427,84758
"29052",0.52427,84759
"29053",0.52427,84760
"29054",0.52427,84761
"29055",0.52427,84762
"29056",0.52427,84763
"29057",0.52427,84764
"29058",0.52427,84765
"29059",0.52427,84766
"29060",0.52427,84767
"29061",0.52427,84770
"29062",0.52427,84772
"29063",0.52427,84773
"29064",0.52427,84774
"29065",0.52427,84775
"29066",0.52427,84776
"29067",0.52427,84779
"29068",0.52427,84780
"29069",0.52427,84781
"29070",0.52427,84782
"29071",0.52427,84783
"29072",0.52427,84784
"29073",0.52427,84790
"29074",0.16936,85003
"29075",0.16936,85004
"29076",0.16936,85006
"29077",0.16936,85007
"29078",0.7164,85008
"29079",0.16936,85009
"29080",0.16936,85012
"29081",0.16936,85013
"29082",0.16936,85014
"29083",0.16936,85015
"29084",0.7164,85016
"29085",0.16936,85017
"29086",0.7164,85018
"29087",0.16936,85019
"29088",0.16936,85020
"29089",0.16936,85021
"29090",0.16936,85022
"29091",0.16936,85023
"29092",0.7164,85024
"29093",0.16936,85027
"29094",0.7164,85028
"29095",0.16936,85029
"29096",0.16936,85031
"29097",0.7164,85032
"29098",0.16936,85033
"29099",0.7164,85034
"29100",0.16936,85035
"29101",0.16936,85037
"29102",0.16936,85040
"29103",0.16936,85041
"29104",0.16936,85042
"29105",0.16936,85043
"29106",0.16936,85044
"29107",0.16936,85045
"29108",0.16936,85048
"29109",0.7164,85050
"29110",0.16936,85051
"29111",0.16936,85053
"29112",0.7164,85054
"29113",0.16936,85083
"29114",0.16936,85085
"29115",0.16936,85086
"29116",0.16936,85087
"29117",0.7164,85118
"29118",0.7164,85119
"29119",0.7164,85120
"29120",0.7164,85121
"29121",0.7164,85122
"29122",0.7164,85123
"29123",0.7164,85128
"29124",0.7164,85131
"29125",0.7164,85132
"29126",0.7164,85135
"29127",0.7164,85137
"29128",0.16936,85138
"29129",0.16936,85139
"29130",0.7164,85140
"29131",0.32646,85141
"29132",0.7164,85142
"29133",0.7164,85143
"29134",0.32646,85145
"29135",0.7164,85147
"29136",0.7164,85172
"29137",0.7164,85173
"29138",0.32646,85192
"29139",0.7164,85193
"29140",0.7164,85194
"29141",0.7164,85201
"29142",0.7164,85202
"29143",0.7164,85203
"29144",0.7164,85204
"29145",0.7164,85205
"29146",0.7164,85206
"29147",0.7164,85207
"29148",0.7164,85208
"29149",0.7164,85209
"29150",0.7164,85210
"29151",0.7164,85212
"29152",0.7164,85213
"29153",0.7164,85215
"29154",0.7164,85224
"29155",0.7164,85225
"29156",0.16936,85226
"29157",0.7164,85233
"29158",0.7164,85234
"29159",0.7164,85248
"29160",0.7164,85249
"29161",0.7164,85250
"29162",0.7164,85251
"29163",0.7164,85253
"29164",0.7164,85254
"29165",0.7164,85255
"29166",0.7164,85256
"29167",0.7164,85257
"29168",0.7164,85258
"29169",0.7164,85259
"29170",0.7164,85260
"29171",0.7164,85262
"29172",0.7164,85263
"29173",0.7164,85264
"29174",0.7164,85266
"29175",0.7164,85268
"29176",0.7164,85281
"29177",0.7164,85282
"29178",0.7164,85283
"29179",0.7164,85284
"29180",0.7164,85286
"29181",0.7164,85295
"29182",0.7164,85296
"29183",0.7164,85297
"29184",0.7164,85298
"29185",0.16936,85301
"29186",0.16936,85302
"29187",0.16936,85303
"29188",0.16936,85304
"29189",0.16936,85305
"29190",0.16936,85306
"29191",0.16936,85307
"29192",0.16936,85308
"29193",0.16936,85309
"29194",0.16936,85310
"29195",0.16936,85320
"29196",0.16936,85321
"29197",0.16936,85322
"29198",0.16936,85323
"29199",0.7164,85324
"29200",0.2496,85325
"29201",0.16936,85326
"29202",0.2496,85328
"29203",0.7164,85331
"29204",0.16936,85332
"29205",0.16936,85333
"29206",0.2496,85334
"29207",0.16936,85335
"29208",0.05111,85336
"29209",0.16936,85337
"29210",0.16936,85338
"29211",0.16936,85339
"29212",0.16936,85340
"29213",0.16936,85341
"29214",0.16936,85342
"29215",0.16936,85343
"29216",0.2496,85344
"29217",0.16936,85345
"29218",0.2496,85346
"29219",0.16936,85347
"29220",0.2496,85348
"29221",0.05111,85349
"29222",0.05111,85350
"29223",0.16936,85351
"29224",0.16936,85352
"29225",0.16936,85353
"29226",0.16936,85354
"29227",0.16936,85355
"29228",0.05111,85356
"29229",0.16936,85357
"29230",0.2496,85360
"29231",0.16936,85361
"29232",0.16936,85362
"29233",0.16936,85363
"29234",0.05111,85364
"29235",0.2496,85365
"29236",0.05111,85367
"29237",0.2496,85371
"29238",0.16936,85373
"29239",0.16936,85374
"29240",0.16936,85375
"29241",0.7164,85377
"29242",0.16936,85379
"29243",0.16936,85381
"29244",0.16936,85382
"29245",0.16936,85383
"29246",0.16936,85387
"29247",0.16936,85388
"29248",0.16936,85390
"29249",0.16936,85392
"29250",0.16936,85395
"29251",0.16936,85396
"29252",0.7164,85501
"29253",0.32646,85530
"29254",0.32646,85531
"29255",0.32646,85533
"29256",0.32646,85534
"29257",0.32646,85535
"29258",0.32646,85536
"29259",0.7164,85539
"29260",0.32646,85540
"29261",0.7164,85541
"29262",0.7164,85542
"29263",0.32646,85543
"29264",0.7164,85544
"29265",0.7164,85545
"29266",0.32646,85546
"29267",0.7164,85550
"29268",0.32646,85551
"29269",0.32646,85552
"29270",0.7164,85553
"29271",0.7164,85554
"29272",0.32646,85601
"29273",0.32646,85602
"29274",0.32646,85603
"29275",0.32646,85605
"29276",0.32646,85606
"29277",0.32646,85607
"29278",0.32646,85608
"29279",0.32646,85609
"29280",0.32646,85610
"29281",0.32646,85611
"29282",0.32646,85613
"29283",0.32646,85614
"29284",0.32646,85615
"29285",0.32646,85616
"29286",0.32646,85617
"29287",0.32646,85618
"29288",0.32646,85619
"29289",0.32646,85620
"29290",0.32646,85621
"29291",0.32646,85622
"29292",0.32646,85623
"29293",0.32646,85624
"29294",0.32646,85625
"29295",0.32646,85626
"29296",0.32646,85627
"29297",0.32646,85629
"29298",0.32646,85630
"29299",0.32646,85631
"29300",0.32646,85632
"29301",0.32646,85633
"29302",0.32646,85634
"29303",0.32646,85635
"29304",0.32646,85637
"29305",0.32646,85638
"29306",0.32646,85640
"29307",0.32646,85641
"29308",0.32646,85643
"29309",0.32646,85645
"29310",0.32646,85646
"29311",0.32646,85648
"29312",0.32646,85650
"29313",0.32646,85653
"29314",0.32646,85654
"29315",0.32646,85658
"29316",0.32646,85701
"29317",0.32646,85704
"29318",0.32646,85705
"29319",0.32646,85706
"29320",0.32646,85707
"29321",0.32646,85708
"29322",0.32646,85710
"29323",0.32646,85711
"29324",0.32646,85712
"29325",0.32646,85713
"29326",0.32646,85714
"29327",0.32646,85715
"29328",0.32646,85716
"29329",0.32646,85718
"29330",0.32646,85719
"29331",0.32646,85723
"29332",0.32646,85724
"29333",0.32646,85726
"29334",0.32646,85730
"29335",0.32646,85735
"29336",0.32646,85736
"29337",0.32646,85737
"29338",0.32646,85739
"29339",0.32646,85741
"29340",0.32646,85742
"29341",0.32646,85743
"29342",0.32646,85745
"29343",0.32646,85746
"29344",0.32646,85747
"29345",0.32646,85748
"29346",0.32646,85749
"29347",0.32646,85750
"29348",0.32646,85755
"29349",0.32646,85756
"29350",0.32646,85757
"29351",0.7164,85901
"29352",0.7164,85911
"29353",0.7164,85912
"29354",0.7164,85920
"29355",0.32646,85922
"29356",0.7164,85923
"29357",0.7164,85924
"29358",0.7164,85925
"29359",0.7164,85926
"29360",0.7164,85927
"29361",0.7164,85928
"29362",0.7164,85929
"29363",0.7164,85930
"29364",0.7164,85931
"29365",0.7164,85932
"29366",0.7164,85933
"29367",0.7164,85934
"29368",0.7164,85935
"29369",0.7164,85936
"29370",0.7164,85937
"29371",0.7164,85938
"29372",0.7164,85939
"29373",0.7164,85940
"29374",0.7164,85941
"29375",0.7164,85942
"29376",0.7164,86001
"29377",0.7164,86003
"29378",0.7164,86004
"29379",0.7164,86011
"29380",0.7164,86015
"29381",0.7164,86016
"29382",0.7164,86017
"29383",0.7164,86018
"29384",0.7164,86020
"29385",0.52427,86021
"29386",0.52427,86022
"29387",0.52427,86023
"29388",0.7164,86024
"29389",0.7164,86025
"29390",0.7164,86028
"29391",0.7164,86029
"29392",0.7164,86030
"29393",0.7164,86031
"29394",0.7164,86032
"29395",0.52427,86033
"29396",0.7164,86034
"29397",0.7164,86035
"29398",0.52427,86036
"29399",0.7164,86038
"29400",0.7164,86039
"29401",0.52427,86040
"29402",0.7164,86042
"29403",0.7164,86043
"29404",0.52427,86044
"29405",0.7164,86045
"29406",0.7164,86046
"29407",0.7164,86047
"29408",0.52427,86052
"29409",0.52427,86053
"29410",0.52427,86054
"29411",0.16936,86301
"29412",0.16936,86303
"29413",0.16936,86305
"29414",0.16936,86313
"29415",0.16936,86314
"29416",0.16936,86315
"29417",0.16936,86320
"29418",0.16936,86321
"29419",0.7164,86322
"29420",0.16936,86323
"29421",0.16936,86324
"29422",0.7164,86325
"29423",0.7164,86326
"29424",0.16936,86327
"29425",0.16936,86329
"29426",0.16936,86331
"29427",0.16936,86332
"29428",0.16936,86333
"29429",0.16936,86334
"29430",0.7164,86335
"29431",0.7164,86336
"29432",0.16936,86337
"29433",0.16936,86338
"29434",0.16936,86343
"29435",0.7164,86351
"29436",0.2496,86401
"29437",0.2496,86403
"29438",0.2496,86404
"29439",0.2496,86406
"29440",0.26621,86409
"29441",0.26621,86411
"29442",0.26621,86413
"29443",0.2496,86426
"29444",0.26621,86429
"29445",0.26621,86431
"29446",0.26621,86432
"29447",0.2496,86433
"29448",0.26621,86434
"29449",0.52427,86435
"29450",0.2496,86436
"29451",0.26621,86437
"29452",0.2496,86438
"29453",0.2496,86440
"29454",0.26621,86441
"29455",0.26621,86442
"29456",0.26621,86443
"29457",0.26621,86444
"29458",0.26621,86445
"29459",0.7164,86502
"29460",0.7164,86503
"29461",0.3689,86504
"29462",0.7164,86505
"29463",0.3689,86506
"29464",0.98622,86507
"29465",0.3689,86508
"29466",0.7164,86510
"29467",0.3689,86511
"29468",0.7164,86512
"29469",0.966,86514
"29470",0.3689,86515
"29471",0.7164,86520
"29472",0.966,86535
"29473",0.98622,86538
"29474",0.3689,86540
"29475",0.98622,86544
"29476",0.966,86545
"29477",0.98622,86547
"29478",0.98622,86556
"29479",0.3689,87001
"29480",0.3689,87002
"29481",0.3689,87004
"29482",0.3689,87005
"29483",0.3689,87006
"29484",0.3689,87007
"29485",0.3689,87008
"29486",0.3689,87010
"29487",0.3689,87011
"29488",0.98622,87012
"29489",0.3689,87013
"29490",0.3689,87014
"29491",0.3689,87015
"29492",0.3689,87016
"29493",0.98622,87017
"29494",0.98622,87018
"29495",0.3689,87020
"29496",0.3689,87021
"29497",0.3689,87022
"29498",0.3689,87023
"29499",0.3689,87024
"29500",0.3689,87025
"29501",0.3689,87026
"29502",0.98622,87027
"29503",0.3689,87028
"29504",0.98622,87029
"29505",0.3689,87031
"29506",0.3689,87032
"29507",0.3689,87034
"29508",0.3689,87035
"29509",0.3689,87036
"29510",0.98622,87037
"29511",0.3689,87038
"29512",0.3689,87040
"29513",0.3689,87041
"29514",0.3689,87042
"29515",0.3689,87043
"29516",0.3689,87044
"29517",0.3689,87045
"29518",0.98622,87046
"29519",0.3689,87047
"29520",0.3689,87048
"29521",0.3689,87049
"29522",0.3689,87051
"29523",0.3689,87052
"29524",0.3689,87053
"29525",0.3689,87056
"29526",0.3689,87059
"29527",0.3689,87061
"29528",0.3689,87062
"29529",0.3689,87063
"29530",0.98622,87064
"29531",0.3689,87068
"29532",0.3689,87070
"29533",0.3689,87072
"29534",0.3689,87083
"29535",0.3689,87102
"29536",0.3689,87104
"29537",0.3689,87105
"29538",0.3689,87106
"29539",0.3689,87107
"29540",0.3689,87108
"29541",0.3689,87109
"29542",0.3689,87110
"29543",0.3689,87111
"29544",0.3689,87112
"29545",0.3689,87113
"29546",0.3689,87114
"29547",0.3689,87116
"29548",0.3689,87117
"29549",0.3689,87120
"29550",0.3689,87121
"29551",0.3689,87122
"29552",0.3689,87123
"29553",0.3689,87124
"29554",0.3689,87144
"29555",0.3689,87301
"29556",0.3689,87305
"29557",0.3689,87310
"29558",0.3689,87311
"29559",0.3689,87312
"29560",0.3689,87313
"29561",0.3689,87315
"29562",0.3689,87316
"29563",0.3689,87317
"29564",0.3689,87319
"29565",0.3689,87320
"29566",0.3689,87321
"29567",0.3689,87322
"29568",0.3689,87323
"29569",0.3689,87325
"29570",0.3689,87326
"29571",0.3689,87327
"29572",0.3689,87328
"29573",0.3689,87347
"29574",0.3689,87357
"29575",0.98622,87364
"29576",0.3689,87375
"29577",0.98622,87401
"29578",0.98622,87402
"29579",0.98622,87410
"29580",0.98622,87412
"29581",0.98622,87413
"29582",0.98622,87415
"29583",0.98622,87416
"29584",0.98622,87417
"29585",0.98622,87418
"29586",0.98622,87419
"29587",0.98622,87420
"29588",0.98622,87421
"29589",0.98622,87455
"29590",0.98622,87461
"29591",0.98622,87499
"29592",0.3689,87501
"29593",0.3689,87505
"29594",0.3689,87506
"29595",0.3689,87507
"29596",0.3689,87508
"29597",0.98622,87510
"29598",0.3689,87511
"29599",0.98622,87512
"29600",0.98622,87513
"29601",0.98622,87514
"29602",0.98622,87515
"29603",0.98622,87516
"29604",0.98622,87517
"29605",0.98622,87518
"29606",0.98622,87519
"29607",0.98622,87520
"29608",0.3689,87521
"29609",0.3689,87522
"29610",0.3689,87523
"29611",0.98622,87524
"29612",0.98622,87525
"29613",0.98622,87527
"29614",0.98622,87528
"29615",0.98622,87529
"29616",0.98622,87530
"29617",0.98622,87531
"29618",0.3689,87532
"29619",0.3689,87533
"29620",0.3689,87535
"29621",0.3689,87537
"29622",0.3689,87538
"29623",0.98622,87539
"29624",0.3689,87540
"29625",0.3689,87543
"29626",0.3689,87544
"29627",0.98622,87548
"29628",0.98622,87549
"29629",0.98622,87551
"29630",0.3689,87552
"29631",0.98622,87553
"29632",0.98622,87554
"29633",0.98622,87556
"29634",0.98622,87557
"29635",0.98622,87558
"29636",0.3689,87560
"29637",0.3689,87562
"29638",0.98622,87564
"29639",0.3689,87565
"29640",0.3689,87566
"29641",0.3689,87567
"29642",0.3689,87569
"29643",0.98622,87571
"29644",0.3689,87573
"29645",0.3689,87574
"29646",0.98622,87575
"29647",0.98622,87577
"29648",0.3689,87578
"29649",0.3689,87579
"29650",0.98622,87580
"29651",0.98622,87581
"29652",0.98622,87582
"29653",0.3689,87583
"29654",0.3689,87701
"29655",0.98622,87710
"29656",0.3689,87711
"29657",0.3689,87712
"29658",0.98622,87713
"29659",0.98622,87714
"29660",0.3689,87715
"29661",0.98622,87718
"29662",0.98622,87722
"29663",0.3689,87723
"29664",0.3689,87724
"29665",0.60706,87728
"29666",0.98622,87729
"29667",0.60706,87730
"29668",0.3689,87731
"29669",0.3689,87732
"29670",0.32577,87733
"29671",0.98622,87734
"29672",0.3689,87735
"29673",0.3689,87736
"29674",0.60706,87740
"29675",0.3689,87742
"29676",0.32577,87743
"29677",0.3689,87745
"29678",0.32577,87746
"29679",0.60706,87747
"29680",0.98622,87749
"29681",0.3689,87750
"29682",0.3689,87752
"29683",0.3689,87753
"29684",0.3689,87801
"29685",0.37315,87820
"29686",0.3689,87821
"29687",0.3689,87823
"29688",0.7164,87824
"29689",0.3689,87825
"29690",0.3689,87827
"29691",0.3689,87828
"29692",0.3689,87829
"29693",0.37315,87830
"29694",0.3689,87831
"29695",0.3689,87832
"29696",0.37315,87901
"29697",0.37315,87930
"29698",0.37315,87931
"29699",0.37315,87933
"29700",0.37315,87935
"29701",0.37315,87936
"29702",0.37315,87937
"29703",0.37315,87939
"29704",0.37315,87940
"29705",0.37315,87941
"29706",0.37315,87942
"29707",0.37315,87943
"29708",0.37315,88001
"29709",0.37315,88002
"29710",0.37315,88003
"29711",0.37315,88004
"29712",0.37315,88005
"29713",0.37315,88007
"29714",0.37315,88008
"29715",0.37315,88009
"29716",0.37315,88011
"29717",0.37315,88012
"29718",0.37315,88020
"29719",0.37315,88021
"29720",0.37315,88022
"29721",0.37315,88023
"29722",0.37315,88024
"29723",0.37315,88025
"29724",0.37315,88026
"29725",0.37315,88027
"29726",0.37315,88028
"29727",0.37315,88029
"29728",0.37315,88030
"29729",0.37315,88032
"29730",0.37315,88033
"29731",0.37315,88034
"29732",0.37315,88038
"29733",0.37315,88039
"29734",0.37315,88040
"29735",0.37315,88041
"29736",0.37315,88042
"29737",0.37315,88043
"29738",0.37315,88044
"29739",0.37315,88045
"29740",0.37315,88046
"29741",0.37315,88047
"29742",0.37315,88048
"29743",0.37315,88049
"29744",0.37315,88051
"29745",0.37315,88052
"29746",0.37315,88053
"29747",0.37315,88055
"29748",0.32646,88056
"29749",0.37315,88061
"29750",0.37315,88063
"29751",0.37315,88065
"29752",0.37315,88072
"29753",0.37315,88081
"29754",0.32577,88101
"29755",0.32577,88103
"29756",0.32577,88112
"29757",0.32577,88113
"29758",0.32577,88114
"29759",0.32577,88115
"29760",0.32577,88116
"29761",0.32577,88118
"29762",0.32577,88119
"29763",0.32577,88120
"29764",0.32577,88121
"29765",0.32577,88124
"29766",0.32577,88125
"29767",0.32577,88126
"29768",0.32577,88130
"29769",0.32577,88132
"29770",0.32577,88134
"29771",0.32577,88135
"29772",0.32577,88136
"29773",0.32577,88201
"29774",0.32577,88203
"29775",0.32577,88210
"29776",0.32577,88220
"29777",0.32577,88230
"29778",0.32577,88231
"29779",0.32577,88232
"29780",0.32577,88240
"29781",0.32577,88242
"29782",0.32577,88250
"29783",0.23008,88252
"29784",0.32577,88253
"29785",0.32577,88254
"29786",0.32577,88255
"29787",0.32577,88256
"29788",0.32577,88260
"29789",0.32577,88262
"29790",0.32577,88263
"29791",0.32577,88264
"29792",0.32577,88265
"29793",0.32577,88267
"29794",0.32577,88268
"29795",0.3689,88301
"29796",0.37315,88310
"29797",0.37315,88311
"29798",0.37315,88312
"29799",0.37315,88314
"29800",0.3689,88316
"29801",0.37315,88317
"29802",0.3689,88318
"29803",0.3689,88321
"29804",0.3689,88323
"29805",0.37315,88324
"29806",0.37315,88325
"29807",0.37315,88330
"29808",0.32577,88336
"29809",0.37315,88337
"29810",0.3689,88338
"29811",0.37315,88339
"29812",0.37315,88340
"29813",0.37315,88341
"29814",0.37315,88342
"29815",0.32577,88343
"29816",0.37315,88344
"29817",0.37315,88345
"29818",0.37315,88346
"29819",0.37315,88347
"29820",0.37315,88348
"29821",0.37315,88349
"29822",0.37315,88350
"29823",0.32577,88351
"29824",0.37315,88352
"29825",0.3689,88353
"29826",0.37315,88354
"29827",0.37315,88355
"29828",0.32577,88401
"29829",0.2172,88410
"29830",0.32577,88411
"29831",0.60706,88414
"29832",0.2172,88415
"29833",0.32577,88416
"29834",0.32577,88417
"29835",0.60706,88418
"29836",0.60706,88419
"29837",0.32577,88421
"29838",0.60706,88422
"29839",0.60706,88424
"29840",0.32577,88426
"29841",0.32577,88427
"29842",0.2172,88430
"29843",0.32577,88431
"29844",0.32577,88434
"29845",0.32577,88435
"29846",0.2172,88436
"29847",0.26621,89001
"29848",0.26621,89002
"29849",0.26621,89003
"29850",0.26621,89004
"29851",0.26621,89005
"29852",0.26621,89007
"29853",0.26621,89008
"29854",0,89010
"29855",0.26621,89011
"29856",0.26621,89012
"29857",0,89013
"29858",0.26621,89014
"29859",0.26621,89015
"29860",0.26621,89017
"29861",0.26621,89018
"29862",0.26621,89019
"29863",0.26621,89020
"29864",0.26621,89021
"29865",0.55037,89022
"29866",0.26621,89025
"29867",0.26621,89026
"29868",0.26621,89027
"29869",0.26621,89029
"29870",0.26621,89030
"29871",0.26621,89031
"29872",0.26621,89032
"29873",0.26621,89039
"29874",0.26621,89040
"29875",0.52427,89042
"29876",0.52427,89043
"29877",0.26621,89044
"29878",0.55037,89045
"29879",0.26621,89046
"29880",0,89047
"29881",0.26621,89048
"29882",0.55037,89049
"29883",0.26621,89052
"29884",0.26621,89054
"29885",0.26621,89060
"29886",0.26621,89061
"29887",0.26621,89074
"29888",0.26621,89081
"29889",0.26621,89084
"29890",0.26621,89085
"29891",0.26621,89086
"29892",0.26621,89101
"29893",0.26621,89102
"29894",0.26621,89103
"29895",0.26621,89104
"29896",0.26621,89106
"29897",0.26621,89107
"29898",0.26621,89108
"29899",0.26621,89109
"29900",0.26621,89110
"29901",0.26621,89113
"29902",0.26621,89115
"29903",0.26621,89117
"29904",0.26621,89118
"29905",0.26621,89119
"29906",0.26621,89120
"29907",0.26621,89121
"29908",0.26621,89122
"29909",0.26621,89123
"29910",0.26621,89124
"29911",0.26621,89128
"29912",0.26621,89129
"29913",0.26621,89130
"29914",0.26621,89131
"29915",0.26621,89134
"29916",0.26621,89135
"29917",0.26621,89138
